Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
2956	11:59:41.64	0.0450	20.52008	22.32	43.13	1.2	0.999144	19.8071	1.24736	773.84	0.96526	3.28	0
2957	11:59:41.94	0.0425	20.52071	22.32	43.36	1.2	0.999192	19.8076	1.24736	773.84	0.96526	3.28	0
2958	11:59:42.24	0.0440	20.52029	22.31	43.36	1.2	0.999168	19.8073	1.24736	773.84	0.96526	3.28	0
2959	11:59:42.54	0.0415	20.52092	22.31	43.49	1.2	0.999204	19.8074	1.24736	773.82	0.96523	3.28	0
2960	11:59:42.84	0.0435	20.52029	22.31	43.49	1.2	0.999174	19.8077	1.24736	773.84	0.96527	3.28	0
2961	11:59:43.14	0.0420	20.52071	22.31	43.66	1.2	0.999204	19.8080	1.24736	773.86	0.96527	3.28	0
2962	11:59:43.44	0.0410	20.52106	22.31	43.66	1.2	0.999222	19.8085	1.24736	773.86	0.96527	3.28	0
2963	11:59:43.74	0.0415	20.52071	22.31	43.80	1.2	0.999210	19.8080	1.24736	773.84	0.96527	3.28	0
2964	11:59:44.04	0.0420	20.52043	22.31	43.80	1.2	0.999198	19.8082	1.24736	773.86	0.96529	3.28	0
2965	11:59:44.34	0.0450	20.51924	22.31	43.89	1.2	0.999144	19.8078	1.24740	773.88	0.96533	3.28	0
2966	11:59:44.64	0.0425	20.52008	22.31	43.89	1.2	0.999186	19.8082	1.24736	773.88	0.96531	3.28	0
2967	11:59:44.94	0.0425	20.52001	22.31	44.00	1.2	0.999192	19.8077	1.24740	773.84	0.96529	3.28	0
2968	11:59:45.24	0.0410	20.52050	22.31	44.00	1.2	0.999216	19.8079	1.24736	773.86	0.96527	3.28	0
2969	11:59:45.54	0.0425	20.51980	22.31	44.09	1.2	0.999186	19.8080	1.24740	773.88	0.96532	3.28	0
2970	11:59:45.84	0.0415	20.52029	22.31	44.09	1.2	0.999210	19.8071	1.24736	773.84	0.96524	3.28	0
2971	11:59:46.14	0.0420	20.52008	22.31	44.13	1.2	0.999204	19.8081	1.24740	773.86	0.96530	3.28	0
2972	11:59:46.44	0.0430	20.51973	22.31	44.13	1.2	0.999186	19.8077	1.24736	773.86	0.96530	3.28	0
2973	11:59:46.74	0.0400	20.52078	22.31	44.16	1.2	0.999240	19.8074	1.24732	773.84	0.96524	3.28	0
2974	11:59:47.04	0.0410	20.52036	22.31	44.16	1.2	0.999216	19.8077	1.24736	773.84	0.96527	3.28	0
2975	11:59:47.34	0.0410	20.52022	22.31	44.22	1.2	0.999216	19.8071	1.24736	773.84	0.96524	3.28	0
2976	11:59:47.64	0.0400	20.52078	22.31	44.22	1.2	0.999240	19.8073	1.24736	773.84	0.96523	3.28	0
2977	11:59:47.94	0.0405	20.52036	22.31	44.25	1.2	0.999228	19.8078	1.24736	773.84	0.96527	3.28	0
2978	11:59:48.24	0.0395	20.52078	22.31	44.25	1.2	0.999246	19.8077	1.24736	773.84	0.96525	3.28	0
2979	11:59:48.53	0.0380	20.52141	22.31	44.29	1.2	0.999276	19.8082	1.24732	773.84	0.96524	3.28	0
2980	11:59:48.84	0.0415	20.51994	22.31	44.29	1.2	0.999210	19.8075	1.24736	773.86	0.96528	3.28	0
2981	11:59:49.14	0.0390	20.52099	22.31	44.38	1.2	0.999264	19.8081	1.24736	773.84	0.96526	3.28	0
2982	11:59:49.44	0.0395	20.52064	22.31	44.38	1.2	0.999246	19.8082	1.24736	773.86	0.96528	3.28	0
2983	11:59:49.74	0.0390	20.52092	22.31	44.38	1.2	0.999258	19.8081	1.24736	773.84	0.96527	3.28	0
2984	11:59:50.04	0.0400	20.52043	22.31	44.38	1.2	0.999234	19.8080	1.24736	773.86	0.96529	3.28	0
2985	11:59:50.33	0.0405	20.52036	22.31	44.42	1.2	0.999234	19.8082	1.24736	773.86	0.96530	3.28	0
2986	11:59:50.64	0.0405	20.52036	22.31	44.42	1.2	0.999234	19.8082	1.24736	773.86	0.96529	3.28	0
2987	11:59:50.94	0.0395	20.52071	22.31	44.42	1.2	0.999252	19.8078	1.24736	773.84	0.96526	3.28	0
2988	11:59:51.24	0.0405	20.52029	22.31	44.42	1.2	0.999228	19.8080	1.24740	773.84	0.96529	3.28	0
2989	11:59:51.54	0.0390	20.52085	22.31	44.45	1.2	0.999258	19.8078	1.24736	773.84	0.96525	3.28	0
2990	11:59:51.84	0.0390	20.52085	22.31	44.45	1.2	0.999258	19.8079	1.24736	773.84	0.96526	3.28	0
2991	11:59:52.14	0.0395	20.52057	22.31	44.45	1.2	0.999246	19.8074	1.24732	773.84	0.96524	3.28	0
2992	11:59:52.44	0.0410	20.52008	22.31	44.45	1.2	0.999222	19.8078	1.24736	773.86	0.96529	3.28	0
2993	11:59:52.74	0.0405	20.52029	22.31	44.45	1.2	0.999234	19.8083	1.24740	773.86	0.96530	3.28	0
2994	11:59:53.04	0.0390	20.52078	22.31	44.45	1.2	0.999258	19.8082	1.24736	773.86	0.96527	3.28	0
2995	11:59:53.34	0.0395	20.52057	22.31	44.48	1.2	0.999246	19.8079	1.24736	773.84	0.96527	3.28	0
2996	11:59:53.64	0.0400	20.52043	22.31	44.48	1.2	0.999240	19.8082	1.24736	773.86	0.96529	3.28	0
2997	11:59:53.94	0.0405	20.52022	22.31	44.48	1.2	0.999234	19.8080	1.24736	773.86	0.96529	3.28	0
2998	11:59:54.24	0.0400	20.52043	22.31	44.48	1.2	0.999240	19.8080	1.24736	773.86	0.96528	3.28	0
2999	11:59:54.53	0.0390	20.52064	22.31	44.48	1.2	0.999252	19.8081	1.24736	773.86	0.96527	3.28	0
3000	11:59:54.84	0.0380	20.52113	22.31	44.48	1.2	0.999276	19.8087	1.24736	773.86	0.96529	3.28	0
3001	11:59:55.14	0.0395	20.52043	22.31	44.52	1.2	0.999246	19.8083	1.24736	773.86	0.96530	3.28	0
3002	11:59:55.43	0.0380	20.52113	22.31	44.52	1.2	0.999276	19.8091	1.24740	773.86	0.96530	3.28	0
3003	11:59:55.74	0.0400	20.52022	22.31	44.52	1.2	0.999234	19.8087	1.24740	773.88	0.96532	3.28	0
3004	11:59:56.04	0.0360	20.52197	22.31	44.52	1.2	0.999318	19.8090	1.24736	773.84	0.96526	3.28	0
3005	11:59:56.33	0.0380	20.52113	22.31	44.52	1.2	0.999276	19.8096	1.24740	773.88	0.96533	3.28	0
3006	11:59:56.64	0.0400	20.52022	22.31	44.52	1.2	0.999234	19.8076	1.24736	773.86	0.96527	3.28	0
3007	11:59:56.93	0.0380	20.52120	22.31	44.52	1.2	0.999282	19.8086	1.24736	773.86	0.96527	3.28	0
3008	11:59:57.24	0.0385	20.52092	22.31	44.52	1.2	0.999264	19.8080	1.24736	773.84	0.96526	3.28	0
3009	11:59:57.54	0.0395	20.52050	22.31	44.52	1.2	0.999246	19.8085	1.24736	773.86	0.96530	3.28	0
3010	11:59:57.84	0.0370	20.52155	22.31	44.52	1.2	0.999300	19.8080	1.24736	773.84	0.96523	3.28	0
3011	11:59:58.13	0.0375	20.52127	22.31	44.52	1.2	0.999282	19.8080	1.24736	773.84	0.96524	3.28	0
3012	11:59:58.43	0.0380	20.52113	22.31	44.52	1.2	0.999276	19.8076	1.24732	773.84	0.96523	3.28	0
3013	11:59:58.73	0.0360	20.52190	22.31	44.52	1.2	0.999318	19.8083	1.24732	773.84	0.96523	3.28	0
3014	11:59:59.04	0.0380	20.52113	22.31	44.52	1.2	0.999276	19.8083	1.24736	773.84	0.96526	3.28	0
3015	11:59:59.34	0.0370	20.52148	22.31	44.52	1.2	0.999294	19.8078	1.24732	773.84	0.96523	3.28	0
3016	11:59:59.64	0.0390	20.52064	22.31	44.52	1.2	0.999252	19.8086	1.24736	773.86	0.96530	3.28	0
3017	11:59:59.93	0.0380	20.52113	22.31	44.52	1.2	0.999276	19.8080	1.24736	773.84	0.96525	3.28	0
3018	12:00:00.24	0.0390	20.52078	22.31	44.52	1.2	0.999258	19.8075	1.24736	773.84	0.96524	3.28	0
3019	12:00:00.54	0.0395	20.52050	22.31	44.52	1.2	0.999246	19.8082	1.24736	773.86	0.96529	3.28	0
3020	12:00:00.83	0.0395	20.52057	22.31	44.52	1.2	0.999252	19.8080	1.24736	773.84	0.96527	3.28	0
3021	12:00:01.13	0.0385	20.52085	22.31	44.52	1.2	0.999264	19.8079	1.24736	773.84	0.96526	3.28	0
3022	12:00:01.44	0.0385	20.52085	22.31	44.52	1.2	0.999264	19.8079	1.24736	773.84	0.96526	3.28	0
3023	12:00:01.73	0.0370	20.52155	22.31	44.52	1.2	0.999300	19.8079	1.24732	773.84	0.96523	3.28	0
3024	12:00:02.04	0.0385	20.52099	22.31	44.52	1.2	0.999270	19.8076	1.24736	773.84	0.96524	3.28	0
3025	12:00:02.34	0.0365	20.52176	22.31	44.52	1.2	0.999306	19.8078	1.24732	773.82	0.96521	3.28	0
3026	12:00:02.71	0.0380	20.52099	22.31	44.52	1.2	0.999270	19.8081	1.24736	773.84	0.96526	3.28	0
3027	12:00:02.95	0.0400	20.52036	22.31	44.52	1.2	0.999240	19.8078	1.24736	773.84	0.96527	3.28	0
3028	12:00:03.24	0.0375	20.52127	22.31	44.52	1.2	0.999282	19.8087	1.24736	773.86	0.96528	3.28	0
3029	12:00:03.53	0.0385	20.52099	22.31	44.52	1.2	0.999270	19.8084	1.24736	773.84	0.96527	3.28	0
3030	12:00:03.84	0.0390	20.52078	22.31	44.52	1.2	0.999264	19.8077	1.24736	773.84	0.96525	3.28	0
3031	12:00:04.14	0.0375	20.52134	22.31	44.52	1.2	0.999288	19.8078	1.24736	773.84	0.96523	3.28	0
3032	12:00:04.44	0.0365	20.52176	22.31	44.52	1.2	0.999312	19.8075	1.24732	773.82	0.96520	3.28	0
3033	12:00:04.73	0.0375	20.52127	22.31	44.52	1.2	0.999282	19.8079	1.24736	773.84	0.96524	3.28	0
3034	12:00:05.04	0.0375	20.52134	22.31	44.52	1.2	0.999288	19.8081	1.24736	773.84	0.96524	3.28	0
3035	12:00:05.33	0.0380	20.52113	22.31	44.52	1.2	0.999282	19.8087	1.24736	773.86	0.96528	3.28	0
3036	12:00:05.64	0.0395	20.52057	22.31	44.52	1.2	0.999252	19.8078	1.24736	773.86	0.96527	3.28	0
3037	12:00:05.94	0.0380	20.52099	22.31	44.52	1.2	0.999270	19.8082	1.24736	773.84	0.96526	3.28	0
3038	12:00:06.24	0.0380	20.52113	22.31	44.52	1.2	0.999282	19.8078	1.24732	773.84	0.96524	3.28	0
3039	12:00:06.54	0.0370	20.52155	22.31	44.52	1.2	0.999300	19.8082	1.24732	773.84	0.96524	3.28	0
3040	12:00:06.83	0.0380	20.52106	22.31	44.55	1.2	0.999276	19.8082	1.24736	773.84	0.96526	3.28	0
3041	12:00:07.13	0.0380	20.52099	22.31	44.55	1.2	0.999270	19.8082	1.24736	773.86	0.96527	3.28	0
3042	12:00:07.43	0.0375	20.52134	22.31	44.55	1.2	0.999288	19.8088	1.24736	773.86	0.96527	3.28	0
3043	12:00:07.74	0.0385	20.52085	22.31	44.55	1.2	0.999264	19.8081	1.24736	773.84	0.96527	3.28	0
3044	12:00:08.04	0.0380	20.52106	22.31	44.52	1.2	0.999276	19.8076	1.24736	773.82	0.96523	3.28	0
3045	12:00:08.34	0.0380	20.52106	22.31	44.52	1.2	0.999276	19.8082	1.24736	773.84	0.96526	3.28	0
3046	12:00:08.63	0.0380	20.52099	22.31	44.55	1.2	0.999270	19.8080	1.24736	773.84	0.96526	3.28	0
3047	12:00:08.93	0.0395	20.52050	22.31	44.55	1.2	0.999246	19.8080	1.24736	773.84	0.96528	3.28	0
3048	12:00:09.23	0.0400	20.52036	22.31	44.55	1.2	0.999240	19.8085	1.24740	773.86	0.96532	3.28	0
3049	12:00:09.54	0.0375	20.52134	22.31	44.55	1.2	0.999288	19.8089	1.24736	773.84	0.96528	3.28	0
3050	12:00:09.84	0.0375	20.52134	22.31	44.55	1.2	0.999288	19.8082	1.24736	773.84	0.96525	3.28	0
3051	12:00:10.14	0.0380	20.52106	22.31	44.55	1.2	0.999276	19.8078	1.24736	773.84	0.96524	3.28	0
3052	12:00:10.43	0.0375	20.52127	22.31	44.55	1.2	0.999288	19.8089	1.24736	773.86	0.96529	3.28	0
3053	12:00:10.73	0.0380	20.52099	22.31	44.55	1.2	0.999276	19.8082	1.24736	773.84	0.96527	3.28	0
3054	12:00:11.04	0.0380	20.52113	22.31	44.55	1.2	0.999282	19.8084	1.24736	773.84	0.96527	3.28	0
3055	12:00:11.33	0.0400	20.52029	22.31	44.55	1.2	0.999240	19.8079	1.24736	773.86	0.96528	3.28	0
3056	12:00:11.64	0.0370	20.52141	22.31	44.55	1.2	0.999294	19.8080	1.24736	773.82	0.96523	3.28	0
3057	12:00:11.94	0.0355	20.52211	22.31	44.55	1.2	0.999330	19.8073	1.24728	773.80	0.96517	3.28	0
3058	12:00:12.24	0.0415	20.51966	22.31	44.55	1.2	0.999210	19.8075	1.24736	773.86	0.96529	3.28	0
3059	12:00:12.54	0.0390	20.52071	22.31	44.55	1.2	0.999258	19.8075	1.24736	773.84	0.96525	3.28	0
3060	12:00:12.84	0.0380	20.52106	22.31	44.59	1.2	0.999282	19.8075	1.24732	773.84	0.96523	3.28	0
3061	12:00:13.14	0.0385	20.52085	22.31	44.59	1.2	0.999270	19.8075	1.24736	773.84	0.96524	3.28	0
3062	12:00:13.44	0.0390	20.52064	22.31	44.59	1.2	0.999258	19.8073	1.24736	773.82	0.96524	3.28	0
3063	12:00:13.73	0.0395	20.52050	22.31	44.59	1.2	0.999252	19.8075	1.24736	773.84	0.96526	3.28	0
3064	12:00:14.03	0.0390	20.52057	22.31	44.59	1.2	0.999252	19.8079	1.24736	773.86	0.96527	3.28	0
3065	12:00:14.33	0.0380	20.52106	22.31	44.59	1.2	0.999282	19.8080	1.24732	773.84	0.96525	3.28	0
3066	12:00:14.63	0.0375	20.52127	22.31	44.59	1.2	0.999288	19.8086	1.24736	773.86	0.96527	3.28	0
3067	12:00:14.93	0.0375	20.52127	22.31	44.59	1.2	0.999288	19.8075	1.24732	773.82	0.96522	3.28	0
3068	12:00:15.23	0.0365	20.52148	22.31	44.59	1.2	0.999300	19.8075	1.24732	773.82	0.96521	3.28	0
3069	12:00:15.53	0.0390	20.52057	22.31	44.59	1.2	0.999258	19.8075	1.24736	773.84	0.96525	3.28	0
3070	12:00:15.83	0.0395	20.52050	22.31	44.59	1.2	0.999252	19.8080	1.24736	773.86	0.96528	3.28	0
3071	12:00:16.14	0.0390	20.52064	22.31	44.59	1.2	0.999258	19.8075	1.24736	773.84	0.96524	3.28	0
3072	12:00:16.44	0.0370	20.52148	22.31	44.59	1.2	0.999300	19.8075	1.24732	773.82	0.96521	3.28	0
3073	12:00:16.73	0.0355	20.52211	22.31	44.59	1.2	0.999330	19.8076	1.24732	773.82	0.96518	3.28	0
3074	12:00:17.03	0.0365	20.52155	22.31	44.62	1.2	0.999306	19.8082	1.24736	773.84	0.96524	3.28	0
3075	12:00:17.33	0.0370	20.52141	22.31	44.62	1.2	0.999294	19.8078	1.24732	773.84	0.96523	3.28	0
3076	12:00:17.64	0.0390	20.52050	22.31	44.62	1.2	0.999252	19.8075	1.24736	773.84	0.96526	3.28	0
3077	12:00:17.94	0.0395	20.52029	22.31	44.62	1.2	0.999246	19.8079	1.24736	773.86	0.96528	3.28	0
3078	12:00:18.23	0.0385	20.52085	22.31	44.62	1.2	0.999270	19.8077	1.24736	773.84	0.96525	3.28	0
3079	12:00:18.53	0.0365	20.52155	22.31	44.62	1.2	0.999306	19.8078	1.24732	773.84	0.96522	3.28	0
3080	12:00:18.83	0.0395	20.52036	22.31	44.62	1.2	0.999246	19.8079	1.24736	773.86	0.96528	3.28	0
3081	12:00:19.13	0.0405	20.52001	22.31	44.62	1.2	0.999234	19.8081	1.24740	773.86	0.96531	3.28	0
3082	12:00:19.43	0.0380	20.52099	22.31	44.62	1.2	0.999276	19.8082	1.24736	773.84	0.96527	3.28	0
3083	12:00:19.74	0.0380	20.52099	22.31	44.62	1.2	0.999276	19.8087	1.24736	773.86	0.96529	3.28	0
3084	12:00:20.03	0.0365	20.52155	22.31	44.62	1.2	0.999306	19.8085	1.24736	773.84	0.96525	3.28	0
3085	12:00:20.33	0.0375	20.52113	22.31	44.62	1.2	0.999288	19.8085	1.24736	773.86	0.96527	3.28	0
3086	12:00:20.63	0.0390	20.52057	22.31	44.62	1.2	0.999258	19.8080	1.24736	773.84	0.96527	3.28	0
3087	12:00:20.93	0.0385	20.52078	22.31	44.62	1.2	0.999264	19.8080	1.24736	773.86	0.96527	3.28	0
3088	12:00:21.23	0.0370	20.52127	22.31	44.65	1.2	0.999294	19.8082	1.24736	773.84	0.96526	3.28	0
3089	12:00:21.53	0.0375	20.52113	22.31	44.65	1.2	0.999288	19.8078	1.24732	773.84	0.96524	3.28	0
3090	12:00:21.83	0.0385	20.52071	22.31	44.65	1.2	0.999264	19.8083	1.24736	773.86	0.96529	3.28	0
3091	12:00:22.13	0.0380	20.52099	22.31	44.65	1.2	0.999276	19.8083	1.24736	773.84	0.96527	3.28	0
3092	12:00:22.43	0.0385	20.52071	22.31	44.65	1.2	0.999264	19.8075	1.24736	773.84	0.96524	3.28	0
3093	12:00:22.73	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8078	1.24736	773.84	0.96524	3.28	0
3094	12:00:23.03	0.0380	20.52085	22.31	44.65	1.2	0.999276	19.8073	1.24732	773.84	0.96523	3.28	0
3095	12:00:23.33	0.0385	20.52085	22.31	44.65	1.2	0.999270	19.8077	1.24736	773.84	0.96524	3.28	0
3096	12:00:23.63	0.0355	20.52190	22.31	44.65	1.2	0.999324	19.8082	1.24732	773.84	0.96523	3.28	0
3097	12:00:23.93	0.0385	20.52064	22.31	44.65	1.2	0.999264	19.8089	1.24740	773.86	0.96532	3.28	0
3098	12:00:24.23	0.0355	20.52183	22.31	44.65	1.2	0.999318	19.8080	1.24732	773.84	0.96522	3.28	0
3099	12:00:24.53	0.0400	20.52022	22.31	44.65	1.2	0.999246	19.8085	1.24736	773.88	0.96531	3.28	0
3100	12:00:24.83	0.0375	20.52120	22.31	44.65	1.2	0.999288	19.8080	1.24736	773.84	0.96525	3.28	0
3101	12:00:25.14	0.0380	20.52092	22.31	44.65	1.2	0.999276	19.8082	1.24736	773.84	0.96527	3.28	0
3102	12:00:25.43	0.0385	20.52078	22.31	44.65	1.2	0.999270	19.8075	1.24736	773.84	0.96524	3.28	0
3103	12:00:25.73	0.0365	20.52148	22.31	44.65	1.2	0.999306	19.8076	1.24732	773.82	0.96521	3.28	0
3104	12:00:26.03	0.0370	20.52127	22.31	44.72	1.2	0.999300	19.8078	1.24736	773.84	0.96523	3.28	0
3105	12:00:26.33	0.0365	20.52148	22.31	44.72	1.2	0.999306	19.8076	1.24732	773.82	0.96521	3.28	0
3106	12:00:26.63	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8085	1.24736	773.86	0.96528	3.28	0
3107	12:00:26.93	0.0395	20.52029	22.31	44.65	1.2	0.999246	19.8081	1.24736	773.86	0.96529	3.28	0
3108	12:00:27.23	0.0360	20.52176	22.31	44.65	1.2	0.999318	19.8082	1.24736	773.84	0.96523	3.28	0
3109	12:00:27.53	0.0390	20.52064	22.31	44.65	1.2	0.999258	19.8084	1.24736	773.86	0.96529	3.28	0
3110	12:00:27.83	0.0385	20.52078	22.31	44.65	1.2	0.999270	19.8081	1.24736	773.84	0.96527	3.28	0
3111	12:00:28.13	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8086	1.24736	773.86	0.96528	3.28	0
3112	12:00:28.43	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8083	1.24736	773.84	0.96527	3.28	0
3113	12:00:28.73	0.0365	20.52155	22.31	44.65	1.2	0.999306	19.8082	1.24732	773.84	0.96524	3.28	0
3114	12:00:29.03	0.0395	20.52036	22.31	44.65	1.2	0.999252	19.8085	1.24736	773.86	0.96530	3.28	0
3115	12:00:29.33	0.0380	20.52085	22.31	44.65	1.2	0.999276	19.8080	1.24736	773.84	0.96526	3.28	0
3116	12:00:29.63	0.0355	20.52190	22.31	44.65	1.2	0.999324	19.8084	1.24732	773.84	0.96523	3.28	0
3117	12:00:29.93	0.0370	20.52127	22.31	44.65	1.2	0.999294	19.8082	1.24736	773.84	0.96526	3.28	0
3118	12:00:30.23	0.0395	20.52036	22.31	44.65	1.2	0.999252	19.8090	1.24740	773.88	0.96533	3.28	0
3119	12:00:30.53	0.0385	20.52064	22.31	44.65	1.2	0.999264	19.8080	1.24736	773.84	0.96527	3.28	0
3120	12:00:30.83	0.0375	20.52113	22.31	44.65	1.2	0.999288	19.8087	1.24736	773.86	0.96528	3.28	0
3121	12:00:31.13	0.0385	20.52071	22.31	44.65	1.2	0.999264	19.8078	1.24736	773.84	0.96526	3.28	0
3122	12:00:31.43	0.0365	20.52155	22.31	44.65	1.2	0.999306	19.8084	1.24736	773.84	0.96525	3.28	0
3123	12:00:31.73	0.0380	20.52099	22.31	44.65	1.2	0.999276	19.8081	1.24736	773.84	0.96526	3.28	0
3124	12:00:32.03	0.0385	20.52071	22.31	44.65	1.2	0.999264	19.8082	1.24736	773.86	0.96528	3.28	0
3125	12:00:32.33	0.0370	20.52141	22.31	44.65	1.2	0.999300	19.8082	1.24732	773.84	0.96524	3.28	0
3126	12:00:32.63	0.0385	20.52071	22.31	44.65	1.2	0.999264	19.8078	1.24736	773.84	0.96526	3.28	0
3127	12:00:32.93	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8078	1.24736	773.84	0.96524	3.28	0
3128	12:00:33.23	0.0390	20.52050	22.31	44.65	1.2	0.999258	19.8083	1.24736	773.86	0.96529	3.28	0
3129	12:00:33.53	0.0370	20.52134	22.31	44.65	1.2	0.999300	19.8081	1.24736	773.84	0.96524	3.28	0
3130	12:00:33.83	0.0355	20.52183	22.31	44.65	1.2	0.999324	19.8089	1.24736	773.84	0.96526	3.28	0
3131	12:00:34.13	0.0370	20.52127	22.32	44.65	1.2	0.999300	19.8082	1.24736	773.84	0.96526	3.28	0
3132	12:00:34.43	0.0375	20.52106	22.32	44.65	1.2	0.999288	19.8079	1.24732	773.84	0.96525	3.28	0
3133	12:00:34.73	0.0370	20.52113	22.32	44.65	1.2	0.999294	19.8088	1.24736	773.86	0.96529	3.28	0
3134	12:00:35.03	0.0345	20.52211	22.32	44.65	1.2	0.999342	19.8085	1.24732	773.84	0.96523	3.28	0
3135	12:00:35.33	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8081	1.24736	773.84	0.96526	3.28	0
3136	12:00:35.63	0.0375	20.52113	22.31	44.65	1.2	0.999288	19.8085	1.24736	773.86	0.96527	3.28	0
3137	12:00:35.93	0.0380	20.52085	22.32	44.65	1.2	0.999276	19.8080	1.24736	773.86	0.96526	3.28	0
3138	12:00:36.23	0.0385	20.52064	22.32	44.65	1.2	0.999270	19.8084	1.24736	773.86	0.96529	3.28	0
3139	12:00:36.53	0.0375	20.52106	22.31	44.65	1.2	0.999282	19.8081	1.24736	773.84	0.96526	3.28	0
3140	12:00:36.83	0.0375	20.52113	22.31	44.65	1.2	0.999288	19.8084	1.24736	773.86	0.96527	3.28	0
3141	12:00:37.13	0.0370	20.52127	22.32	44.65	1.2	0.999300	19.8083	1.24736	773.86	0.96526	3.28	0
3142	12:00:37.43	0.0390	20.52043	22.32	44.65	1.2	0.999258	19.8080	1.24736	773.86	0.96529	3.28	0
3143	12:00:37.73	0.0400	20.52008	22.32	44.65	1.2	0.999240	19.8078	1.24736	773.86	0.96529	3.28	0
3144	12:00:38.03	0.0385	20.52064	22.32	44.72	1.2	0.999270	19.8086	1.24740	773.86	0.96530	3.28	0
3145	12:00:38.33	0.0385	20.52071	22.31	44.72	1.2	0.999270	19.8077	1.24736	773.84	0.96526	3.28	0
3146	12:00:38.63	0.0370	20.52120	22.31	44.72	1.2	0.999294	19.8081	1.24736	773.84	0.96525	3.28	0
3147	12:00:38.93	0.0395	20.52036	22.31	44.72	1.2	0.999252	19.8079	1.24736	773.86	0.96528	3.28	0
3148	12:00:39.23	0.0365	20.52141	22.31	44.72	1.2	0.999306	19.8086	1.24736	773.84	0.96526	3.28	0
3149	12:00:39.53	0.0380	20.52085	22.31	44.72	1.2	0.999276	19.8085	1.24736	773.86	0.96529	3.28	0
3150	12:00:39.83	0.0380	20.52092	22.31	44.72	1.2	0.999282	19.8078	1.24736	773.84	0.96525	3.28	0
3151	12:00:40.13	0.0390	20.52029	22.32	44.72	1.2	0.999252	19.8082	1.24740	773.86	0.96530	3.28	0
3152	12:00:40.43	0.0370	20.52113	22.32	44.72	1.2	0.999294	19.8087	1.24736	773.86	0.96528	3.28	0
3153	12:00:40.73	0.0360	20.52155	22.32	44.72	1.2	0.999312	19.8080	1.24736	773.84	0.96523	3.28	0
3154	12:00:41.03	0.0380	20.52064	22.32	44.72	1.2	0.999270	19.8085	1.24736	773.86	0.96529	3.28	0
3155	12:00:41.34	0.0365	20.52134	22.32	44.72	1.2	0.999306	19.8083	1.24736	773.84	0.96526	3.28	0
3156	12:00:41.63	0.0345	20.52218	22.32	44.72	1.2	0.999348	19.8089	1.24732	773.84	0.96525	3.28	0
3157	12:00:41.93	0.0375	20.52092	22.32	44.72	1.2	0.999282	19.8084	1.24736	773.86	0.96528	3.28	0
3158	12:00:42.23	0.0390	20.52043	22.32	44.72	1.2	0.999258	19.8082	1.24736	773.86	0.96529	3.28	0
3159	12:00:42.53	0.0380	20.52078	22.32	44.72	1.2	0.999276	19.8081	1.24736	773.86	0.96527	3.28	0
3160	12:00:42.83	0.0370	20.52113	22.32	44.72	1.2	0.999294	19.8080	1.24736	773.84	0.96525	3.28	0
3161	12:00:43.13	0.0390	20.52036	22.32	44.72	1.2	0.999258	19.8076	1.24736	773.86	0.96527	3.28	0
3162	12:00:43.43	0.0375	20.52106	22.32	44.72	1.2	0.999288	19.8080	1.24732	773.86	0.96525	3.28	0
3163	12:00:43.73	0.0355	20.52176	22.32	44.72	1.2	0.999324	19.8086	1.24736	773.84	0.96525	3.28	0
3164	12:00:44.03	0.0370	20.52120	22.32	44.72	1.2	0.999300	19.8076	1.24732	773.84	0.96523	3.28	0
3165	12:00:44.33	0.0375	20.52092	22.32	44.72	1.2	0.999282	19.8082	1.24736	773.86	0.96527	3.28	0
3166	12:00:44.63	0.0370	20.52113	22.32	44.72	1.2	0.999294	19.8084	1.24736	773.84	0.96527	3.28	0
3167	12:00:44.93	0.0400	20.51994	22.32	44.72	1.2	0.999240	19.8082	1.24740	773.86	0.96532	3.28	0
3168	12:00:45.23	0.0375	20.52092	22.32	44.75	1.2	0.999288	19.8089	1.24736	773.86	0.96530	3.28	0
3169	12:00:45.53	0.0390	20.52050	22.31	44.75	1.2	0.999258	19.8085	1.24736	773.88	0.96530	3.28	0
3170	12:00:45.83	0.0380	20.52071	22.31	44.75	1.2	0.999276	19.8078	1.24736	773.84	0.96526	3.28	0
3171	12:00:46.13	0.0400	20.51994	22.32	44.75	1.2	0.999240	19.8079	1.24736	773.86	0.96530	3.28	0
3172	12:00:46.43	0.0390	20.52036	22.32	44.75	1.2	0.999258	19.8075	1.24736	773.84	0.96526	3.28	0
3173	12:00:46.73	0.0355	20.52169	22.32	44.75	1.2	0.999324	19.8080	1.24732	773.84	0.96522	3.28	0
