Title;
Time;Conc5_TC
28.05.2026 14:41:05;181695.23
28.05.2026 14:41:06;184361.25
28.05.2026 14:41:07;187344.88
28.05.2026 14:41:08;188928.92
28.05.2026 14:41:09;190879.23
28.05.2026 14:41:10;191957.72
28.05.2026 14:41:11;193108.2
28.05.2026 14:41:12;193832.53
28.05.2026 14:41:13;194707.58
28.05.2026 14:41:14;195225
28.05.2026 14:41:15;195807.11
28.05.2026 14:41:16;196123.3
28.05.2026 14:41:17;196507.75
28.05.2026 14:41:18;196734.42
28.05.2026 14:41:19;197061.73
28.05.2026 14:41:20;197221.19
28.05.2026 14:41:21;197451.84
28.05.2026 14:41:22;197571.83
28.05.2026 14:41:23;197733.86
28.05.2026 14:41:24;197830.62
28.05.2026 14:41:25;197975.47
28.05.2026 14:41:26;198052.58
28.05.2026 14:41:27;198139.89
28.05.2026 14:41:28;198189.72
28.05.2026 14:41:29;198261.95
28.05.2026 14:41:30;198308.03
28.05.2026 14:41:31;198370.84
28.05.2026 14:41:32;198411.14
28.05.2026 14:41:33;198457.06
28.05.2026 14:41:34;198481.81
28.05.2026 14:41:35;198524.3
28.05.2026 14:41:36;198548.44
28.05.2026 14:41:37;198579.3
28.05.2026 14:41:38;198598.03
28.05.2026 14:41:39;198625.73
28.05.2026 14:41:40;198640.88
28.05.2026 14:41:41;198659.66
28.05.2026 14:41:42;198674.53
28.05.2026 14:41:43;198692.78
28.05.2026 14:41:44;198706.62
28.05.2026 14:41:45;198720.84
28.05.2026 14:41:46;198729.53
28.05.2026 14:41:47;198745.92
28.05.2026 14:41:48;198754.67
28.05.2026 14:41:49;198769.4
28.05.2026 14:41:50;198778.78
28.05.2026 14:41:51;198792.38
28.05.2026 14:41:52;198804.77
28.05.2026 14:41:53;198819.4
28.05.2026 14:41:54;198826.19
28.05.2026 14:41:55;198836.7
28.05.2026 14:41:56;198844.44
28.05.2026 14:41:57;198853.64
28.05.2026 14:41:58;198862.86
28.05.2026 14:41:59;198878.02
28.05.2026 14:42:00;198884.55
28.05.2026 14:42:01;198892.66
28.05.2026 14:42:02;198899.17
28.05.2026 14:42:03;198910.94
28.05.2026 14:42:04;198917.03
28.05.2026 14:42:05;198924.48
28.05.2026 14:42:06;198931.69
28.05.2026 14:42:07;198941.02
28.05.2026 14:42:08;198945.5
28.05.2026 14:42:09;198954.86
28.05.2026 14:42:10;198960.64
28.05.2026 14:42:11;198965.73
28.05.2026 14:42:12;198970.94
28.05.2026 14:42:13;198979.3
28.05.2026 14:42:14;198985.64
28.05.2026 14:42:15;198992.06
28.05.2026 14:42:16;198995.4
28.05.2026 14:42:17;198998.53
28.05.2026 14:42:18;199001.78
28.05.2026 14:42:19;199007.88
28.05.2026 14:42:20;199011.4
28.05.2026 14:42:21;199012.34
28.05.2026 14:42:22;199015.45
28.05.2026 14:42:23;199024.39
28.05.2026 14:42:24;199030.81
28.05.2026 14:42:25;199037.38
28.05.2026 14:42:26;198846.95
28.05.2026 14:42:27;198671.36
28.05.2026 14:42:28;198803.55
28.05.2026 14:42:29;198919.17
28.05.2026 14:42:30;198961.45
28.05.2026 14:42:31;198994
28.05.2026 14:42:32;199007.52
28.05.2026 14:42:33;199019.23
28.05.2026 14:42:34;199025.47
28.05.2026 14:42:35;199035.27
28.05.2026 14:42:36;199038.84
28.05.2026 14:42:37;199044.53
28.05.2026 14:42:38;199049.2
28.05.2026 14:42:39;199055.81
28.05.2026 14:42:40;199059.2
28.05.2026 14:42:41;199061.97
28.05.2026 14:42:42;199065.98
28.05.2026 14:42:43;199071.22
28.05.2026 14:42:44;199073.97
28.05.2026 14:42:45;199077.84
28.05.2026 14:42:46;199081.19
28.05.2026 14:42:47;199084.33
28.05.2026 14:42:48;199088.38
28.05.2026 14:42:49;199093.95
28.05.2026 14:42:50;199096.2
28.05.2026 14:42:51;199099.03
28.05.2026 14:42:52;199102.77
28.05.2026 14:42:53;199108.28
28.05.2026 14:42:54;199112.66
28.05.2026 14:42:55;199115.11
28.05.2026 14:42:56;199115.19
28.05.2026 14:42:57;199116.94
28.05.2026 14:42:58;199117.75
28.05.2026 14:42:59;199123.08
28.05.2026 14:43:00;199125.95
28.05.2026 14:43:01;199129.69
28.05.2026 14:43:02;199131.14
28.05.2026 14:43:03;199136.83
28.05.2026 14:43:04;198879.81
28.05.2026 14:43:05;198379.11
28.05.2026 14:43:06;198640.14
28.05.2026 14:43:07;198849.34
28.05.2026 14:43:08;198921.23
28.05.2026 14:43:09;198985.12
28.05.2026 14:43:10;199009.58
28.05.2026 14:43:11;199031.78
28.05.2026 14:43:12;199043.98
28.05.2026 14:43:13;199053.95
28.05.2026 14:43:14;199057.94
28.05.2026 14:43:15;199066.34
28.05.2026 14:43:16;199068.08
28.05.2026 14:43:17;199074.95
28.05.2026 14:43:18;199078.2
28.05.2026 14:43:19;199084.55
28.05.2026 14:43:20;199089.45
28.05.2026 14:43:21;199092.69
28.05.2026 14:43:22;199096.3
28.05.2026 14:43:23;199099.84
28.05.2026 14:43:24;199100.55
28.05.2026 14:43:25;199105.77
28.05.2026 14:43:26;199107.58
28.05.2026 14:43:27;199109.06
28.05.2026 14:43:28;199110.58
28.05.2026 14:43:29;199110.38
28.05.2026 14:43:30;199113.14
