Title;
Time;Conc5_TC
28.05.2026 17:31:39;183885.14
28.05.2026 17:31:40;187131.94
28.05.2026 17:31:41;188805.7
28.05.2026 17:31:42;190816.45
28.05.2026 17:31:43;191925.78
28.05.2026 17:31:44;193209.12
28.05.2026 17:31:45;193925.11
28.05.2026 17:31:46;194793.31
28.05.2026 17:31:47;195313.14
28.05.2026 17:31:48;195906.27
28.05.2026 17:31:49;196234.06
28.05.2026 17:31:50;196636.02
28.05.2026 17:31:51;196885.81
28.05.2026 17:31:52;197163.33
28.05.2026 17:31:53;197334.08
28.05.2026 17:31:54;197566.95
28.05.2026 17:31:55;197688.56
28.05.2026 17:31:56;197866.02
28.05.2026 17:31:57;197957.81
28.05.2026 17:31:58;198085.33
28.05.2026 17:31:59;198159.72
28.05.2026 17:32:00;198268.06
28.05.2026 17:32:01;198339.97
28.05.2026 17:32:02;198412.4
28.05.2026 17:32:03;198453.38
28.05.2026 17:32:04;198505.53
28.05.2026 17:32:05;198538.52
28.05.2026 17:32:06;198582.58
28.05.2026 17:32:07;198614.94
28.05.2026 17:32:08;198650.61
28.05.2026 17:32:09;198670.38
28.05.2026 17:32:10;198700.61
28.05.2026 17:32:11;198718.45
28.05.2026 17:32:12;198751.22
28.05.2026 17:32:13;198767.55
28.05.2026 17:32:14;198784.19
28.05.2026 17:32:15;198800.84
28.05.2026 17:32:16;198820.22
28.05.2026 17:32:17;198832.3
28.05.2026 17:32:18;198853.11
28.05.2026 17:32:19;198864.05
28.05.2026 17:32:20;198874.95
28.05.2026 17:32:21;198884.06
28.05.2026 17:32:22;198900.88
28.05.2026 17:32:23;198911.7
28.05.2026 17:32:24;198921.55
28.05.2026 17:32:25;198932.38
28.05.2026 17:32:26;198944.31
28.05.2026 17:32:27;198950.4
28.05.2026 17:32:28;198961.64
28.05.2026 17:32:29;198971.3
28.05.2026 17:32:30;198980.25
28.05.2026 17:32:31;198986.2
28.05.2026 17:32:32;198994.02
28.05.2026 17:32:33;199003.31
28.05.2026 17:32:34;199011.72
28.05.2026 17:32:35;199017.5
28.05.2026 17:32:36;199021.02
28.05.2026 17:32:37;199026.4
28.05.2026 17:32:38;199035.8
28.05.2026 17:32:39;199037.81
28.05.2026 17:32:40;199044.53
28.05.2026 17:32:41;199049.47
28.05.2026 17:32:42;199059.08
28.05.2026 17:32:43;199064.78
28.05.2026 17:32:44;199068.78
28.05.2026 17:32:45;199071.42
28.05.2026 17:32:46;199080.5
28.05.2026 17:32:47;199086.36
28.05.2026 17:32:48;199091.67
28.05.2026 17:32:49;199094.27
28.05.2026 17:32:50;199101.52
28.05.2026 17:32:51;199105.19
28.05.2026 17:32:52;199109.94
28.05.2026 17:32:53;199115.73
28.05.2026 17:32:54;199119.83
28.05.2026 17:32:55;199123.06
28.05.2026 17:32:56;199129.6
28.05.2026 17:32:57;198129.02
28.05.2026 17:32:58;198255.81
28.05.2026 17:32:59;198579.33
28.05.2026 17:33:00;198788.72
28.05.2026 17:33:01;198868.52
28.05.2026 17:33:02;198941.83
28.05.2026 17:33:03;198974.28
28.05.2026 17:33:04;199004.92
28.05.2026 17:33:05;199020.36
28.05.2026 17:33:06;199040.23
28.05.2026 17:33:07;199051.36
28.05.2026 17:33:08;199065.06
28.05.2026 17:33:09;199070.02
28.05.2026 17:33:10;199078.28
28.05.2026 17:33:11;199088.1
28.05.2026 17:33:12;199096.7
28.05.2026 17:33:13;199100.44
28.05.2026 17:33:14;199105.94
28.05.2026 17:33:15;199111.95
28.05.2026 17:33:16;199116.7
28.05.2026 17:33:17;199119.9
28.05.2026 17:33:18;199126.25
28.05.2026 17:33:19;199130
28.05.2026 17:33:20;199135.6
28.05.2026 17:33:21;199136.77
28.05.2026 17:33:22;199142.98
28.05.2026 17:33:23;199148.88
28.05.2026 17:33:24;199153.12
28.05.2026 17:33:25;199155.36
28.05.2026 17:33:26;199157.86
28.05.2026 17:33:27;199161.2
28.05.2026 17:33:28;199166.14
28.05.2026 17:33:29;199168
28.05.2026 17:33:30;199171.56
28.05.2026 17:33:31;199174.72
28.05.2026 17:33:32;199179
28.05.2026 17:33:33;199180.62
28.05.2026 17:33:34;199188.22
28.05.2026 17:33:35;199190.73
28.05.2026 17:33:36;199192.88
28.05.2026 17:33:37;199197.05
28.05.2026 17:33:38;199202.53
28.05.2026 17:33:39;199205.94
28.05.2026 17:33:40;199207.92
28.05.2026 17:33:41;199211.73
28.05.2026 17:33:42;199217.67
28.05.2026 17:33:43;199219.05
28.05.2026 17:33:44;199219.84
28.05.2026 17:33:45;199220.98
28.05.2026 17:33:46;198879.03
28.05.2026 17:33:47;196954.53
28.05.2026 17:33:48;197896.48
28.05.2026 17:33:49;198385.11
28.05.2026 17:33:50;198698.1
28.05.2026 17:33:51;198817.44
28.05.2026 17:33:52;198931.45
28.05.2026 17:33:53;198977.5
28.05.2026 17:33:54;199024.47
28.05.2026 17:33:55;199051.62
28.05.2026 17:33:56;199088.88
28.05.2026 17:33:57;199110.84
28.05.2026 17:33:58;199144.7
28.05.2026 17:33:59;199161.58
28.05.2026 17:34:00;199180.98
28.05.2026 17:34:01;199185.22
28.05.2026 17:34:02;199185.89
28.05.2026 17:34:03;199186.73
28.05.2026 17:34:04;199188.95
28.05.2026 17:34:05;199189.05
28.05.2026 17:34:06;199194.14
28.05.2026 17:34:07;199196.64
28.05.2026 17:34:08;199198.38
28.05.2026 17:34:09;199199.98
28.05.2026 17:34:10;199204.56
28.05.2026 17:34:11;199207.7
28.05.2026 17:34:12;199216.25
28.05.2026 17:34:13;199220.12
28.05.2026 17:34:14;199227.6
