Title;
Time;Conc5_TC
26.05.2026 16:05:33;159513.47
26.05.2026 16:05:34;159514.62
26.05.2026 16:05:35;159479.31
26.05.2026 16:05:36;159257.23
26.05.2026 16:05:37;159313.28
26.05.2026 16:05:38;159405.23
26.05.2026 16:05:39;159474.81
26.05.2026 16:05:40;157858.19
26.05.2026 16:05:41;157665.02
26.05.2026 16:05:42;158682.94
26.05.2026 16:05:43;158947.36
26.05.2026 16:05:44;159151.66
26.05.2026 16:05:45;159235.02
26.05.2026 16:05:46;159297.25
26.05.2026 16:05:47;159363.94
26.05.2026 16:05:48;159397.78
26.05.2026 16:05:49;159416.38
26.05.2026 16:05:50;159439.22
26.05.2026 16:05:51;159448.22
26.05.2026 16:05:52;159453.45
26.05.2026 16:05:53;159458.78
26.05.2026 16:05:54;159467.66
26.05.2026 16:05:55;159474.1
26.05.2026 16:05:56;159478.1
26.05.2026 16:05:57;159486.27
26.05.2026 16:05:58;159486.69
26.05.2026 16:05:59;159490.84
26.05.2026 16:06:00;159495.16
26.05.2026 16:06:01;159497.36
26.05.2026 16:06:02;159503.2
26.05.2026 16:06:03;159505.3
26.05.2026 16:06:04;159510.3
26.05.2026 16:06:05;159510.86
26.05.2026 16:06:06;159510.1
26.05.2026 16:06:07;159515.03
26.05.2026 16:06:08;159523.03
26.05.2026 16:06:09;159525.66
