Title;
Time;Conc5_TC
27.05.2026 16:44:23;169018.39
27.05.2026 16:44:24;170715.61
27.05.2026 16:44:25;171542.2
27.05.2026 16:44:26;172604.34
27.05.2026 16:44:27;173102.42
27.05.2026 16:44:28;173824.02
27.05.2026 16:44:29;174266.52
27.05.2026 16:44:30;174830.1
27.05.2026 16:44:31;175082.5
27.05.2026 16:44:32;175426.17
27.05.2026 16:44:33;175602.39
27.05.2026 16:44:34;175834.34
27.05.2026 16:44:35;175976
27.05.2026 16:44:36;176160.58
27.05.2026 16:44:37;176307.52
27.05.2026 16:44:38;176387.28
27.05.2026 16:44:39;176462.62
27.05.2026 16:44:40;176559.9
27.05.2026 16:44:41;176642.38
27.05.2026 16:44:42;176684.27
27.05.2026 16:44:43;176727.98
27.05.2026 16:44:44;176784.2
27.05.2026 16:44:45;176835.16
27.05.2026 16:44:46;176862.64
27.05.2026 16:44:47;176887.73
27.05.2026 16:44:48;176925.42
27.05.2026 16:44:49;176955.47
27.05.2026 16:44:50;176972.2
27.05.2026 16:44:51;176989.16
27.05.2026 16:44:52;177015.44
27.05.2026 16:44:53;177029.03
27.05.2026 16:44:54;177044.58
27.05.2026 16:44:55;177055.52
27.05.2026 16:44:56;177077.2
27.05.2026 16:44:57;177087.4
27.05.2026 16:44:58;177105.66
27.05.2026 16:44:59;177113.72
27.05.2026 16:45:00;177125.06
27.05.2026 16:45:01;177132.86
27.05.2026 16:45:02;177144.56
27.05.2026 16:45:03;177152.02
27.05.2026 16:45:04;177157.7
27.05.2026 16:45:05;177164.81
27.05.2026 16:45:06;177176.83
27.05.2026 16:45:07;177182.61
27.05.2026 16:45:08;177197.08
27.05.2026 16:45:09;177206.75
27.05.2026 16:45:10;177216.69
27.05.2026 16:45:11;177223.75
27.05.2026 16:45:12;177233.66
27.05.2026 16:45:13;177238.2
27.05.2026 16:45:14;177247.22
27.05.2026 16:45:15;177252.1
27.05.2026 16:45:16;177257.81
27.05.2026 16:45:17;177266.02
27.05.2026 16:45:18;177269.42
27.05.2026 16:45:19;177273.42
27.05.2026 16:45:20;177278.89
27.05.2026 16:45:21;177285.27
27.05.2026 16:45:22;177289.7
27.05.2026 16:45:23;176897.6
27.05.2026 16:45:24;176907.58
27.05.2026 16:45:25;177045.05
27.05.2026 16:45:26;177164.6
27.05.2026 16:45:27;177206.17
27.05.2026 16:45:28;177239.39
27.05.2026 16:45:29;177252.95
27.05.2026 16:45:30;177269.72
27.05.2026 16:45:31;177278.52
27.05.2026 16:45:32;177286.11
27.05.2026 16:45:33;177291.75
27.05.2026 16:45:34;177298.67
27.05.2026 16:45:35;177303.52
27.05.2026 16:45:36;177311.42
27.05.2026 16:45:37;177315.05
27.05.2026 16:45:38;177322.98
27.05.2026 16:45:39;177329.48
27.05.2026 16:45:40;177331.33
27.05.2026 16:45:41;177342.25
27.05.2026 16:45:42;177346.44
27.05.2026 16:45:43;177348.61
27.05.2026 16:45:44;177358.25
27.05.2026 16:45:45;177358.73
27.05.2026 16:45:46;177308.08
27.05.2026 16:45:47;176865.81
27.05.2026 16:45:48;177003.05
27.05.2026 16:45:49;177172.02
27.05.2026 16:45:50;177285.95
27.05.2026 16:45:51;176650.75
27.05.2026 16:45:52;176824.78
27.05.2026 16:45:53;177021.75
27.05.2026 16:45:54;177177.72
27.05.2026 16:45:55;177238.95
27.05.2026 16:45:56;177292.67
27.05.2026 16:45:57;177315.22
27.05.2026 16:45:58;177334.81
27.05.2026 16:45:59;177345.62
27.05.2026 16:46:00;177357.22
27.05.2026 16:46:01;177363.47
27.05.2026 16:46:02;177375.25
27.05.2026 16:46:03;177383.31
27.05.2026 16:46:04;177390.9
27.05.2026 16:46:05;177393.28
27.05.2026 16:46:06;177397.02
27.05.2026 16:46:07;177399.53
27.05.2026 16:46:08;177405.95
27.05.2026 16:46:09;177408.6
27.05.2026 16:46:10;177411.67
27.05.2026 16:46:11;177415.28
27.05.2026 16:46:12;177419.23
