Title;
Time;Conc5_TC
29.05.2026 13:54:31;211601.53
29.05.2026 13:54:32;211412.78
29.05.2026 13:54:33;211613.66
29.05.2026 13:54:34;211769.84
29.05.2026 13:54:34;211824.47
29.05.2026 13:54:35;211859.6
29.05.2026 13:54:37;211893.11
29.05.2026 13:54:37;211907.7
29.05.2026 13:54:39;211926.53
29.05.2026 13:54:40;211940.9
29.05.2026 13:54:40;211947.27
29.05.2026 13:54:41;211952.25
29.05.2026 13:54:43;211961.3
29.05.2026 13:54:44;211970.47
29.05.2026 13:54:44;211973.95
29.05.2026 13:54:46;211981.64
29.05.2026 13:54:47;211986.23
29.05.2026 13:54:47;211991.97
29.05.2026 13:54:48;211998.19
29.05.2026 13:54:50;212002.94
29.05.2026 13:54:51;212007.17
29.05.2026 13:54:51;212010.84
29.05.2026 13:54:52;212014.23
29.05.2026 13:54:54;212019.22
29.05.2026 13:54:55;212021.05
29.05.2026 13:54:56;212024.81
29.05.2026 13:54:57;212027.62
29.05.2026 13:54:57;212032.75
29.05.2026 13:54:59;212035.97
29.05.2026 13:55:00;212043.94
29.05.2026 13:55:01;212045.23
29.05.2026 13:55:02;212052.05
29.05.2026 13:55:03;212055.98
29.05.2026 13:55:04;212058.81
29.05.2026 13:55:05;212061.62
29.05.2026 13:55:06;212062.92
29.05.2026 13:55:07;212067.06
29.05.2026 13:55:08;212072.52
29.05.2026 13:55:08;212075.2
29.05.2026 13:55:09;212077.5
29.05.2026 13:55:10;212081.42
29.05.2026 13:55:12;212083.12
29.05.2026 13:55:12;212086.9
29.05.2026 13:55:13;212090.16
29.05.2026 13:55:15;212095.33
29.05.2026 13:55:16;212099.16
29.05.2026 13:55:16;212099.31
29.05.2026 13:55:18;212103.03
29.05.2026 13:55:19;212108.6
29.05.2026 13:55:19;212112.7
29.05.2026 13:55:21;212113.05
29.05.2026 13:55:21;212112.56
29.05.2026 13:55:22;212117.52
29.05.2026 13:55:24;211938.14
29.05.2026 13:55:24;210982.53
29.05.2026 13:55:26;211381.89
29.05.2026 13:55:27;211633.38
29.05.2026 13:55:28;211818.03
29.05.2026 13:55:28;211889.7
29.05.2026 13:55:30;211953.42
29.05.2026 13:55:30;211979.11
29.05.2026 13:55:31;211999.97
29.05.2026 13:55:33;212018.45
29.05.2026 13:55:33;212027.5
29.05.2026 13:55:35;212042.06
29.05.2026 13:55:35;212047.11
29.05.2026 13:55:36;212054.27
29.05.2026 13:55:38;212061.98
29.05.2026 13:55:38;212063.48
29.05.2026 13:55:40;212069.92
29.05.2026 13:55:40;212075.5
29.05.2026 13:55:42;212078.61
29.05.2026 13:55:42;212080.02
29.05.2026 13:55:43;212084.58
29.05.2026 13:55:45;212088.38
29.05.2026 13:55:45;212089.67
29.05.2026 13:55:47;212091.78
29.05.2026 13:55:48;212092.39
29.05.2026 13:55:48;212092.38
29.05.2026 13:55:50;212094.58
29.05.2026 13:55:51;212098.66
29.05.2026 13:55:51;212099.95
29.05.2026 13:55:53;212104.2
29.05.2026 13:55:53;212104.33
29.05.2026 13:55:55;212104.22
29.05.2026 13:55:56;212107.8
29.05.2026 13:55:57;212107.08
29.05.2026 13:55:58;212106.56
29.05.2026 13:55:58;212108.16
29.05.2026 13:56:00;212111.98
