553	18:14:31.74	0.0400	20.53345	21.28	40.83	1.0	0.999240	19.7816	1.24676	772.70	0.96338	3.28	0
554	18:14:32.45	0.0410	20.53310	21.27	40.81	1.0	0.999216	19.7813	1.24676	772.70	0.96339	3.28	0
555	18:14:33.05	0.0390	20.53380	21.28	40.80	1.0	0.999258	19.7820	1.24676	772.70	0.96338	3.28	0
556	18:14:33.25	0.0380	20.53422	21.28	40.76	1.0	0.999276	19.7817	1.24676	772.70	0.96335	3.28	0
557	18:14:33.54	0.0370	20.53471	21.27	40.76	1.0	0.999294	19.7822	1.24676	772.70	0.96335	3.28	0
558	18:14:33.84	0.0395	20.53373	21.27	40.73	1.0	0.999246	19.7821	1.24676	772.72	0.96340	3.28	0
559	18:14:34.14	0.0400	20.53366	21.27	40.73	1.0	0.999240	19.7822	1.24676	772.72	0.96340	3.28	0
560	18:14:34.44	0.0385	20.53415	21.27	40.75	1.0	0.999264	19.7821	1.24676	772.70	0.96337	3.28	0
561	18:14:34.74	0.0435	20.53226	21.27	40.75	1.0	0.999174	19.7817	1.24680	772.74	0.96344	3.28	0
562	18:14:35.04	0.0405	20.53359	21.27	40.70	1.0	0.999234	19.7822	1.24676	772.72	0.96341	3.28	0
563	18:14:35.34	0.0395	20.53380	21.27	40.70	1.0	0.999246	19.7812	1.24676	772.70	0.96335	3.28	0
564	18:14:35.64	0.0415	20.53310	21.27	40.70	1.0	0.999210	19.7812	1.24676	772.70	0.96338	3.28	0
565	18:14:35.94	0.0405	20.53352	21.27	40.70	1.0	0.999234	19.7810	1.24676	772.68	0.96335	3.28	0
566	18:14:36.24	0.0410	20.53331	21.27	40.71	1.0	0.999222	19.7812	1.24676	772.70	0.96338	3.28	0
567	18:14:36.54	0.0395	20.53387	21.27	40.71	1.0	0.999252	19.7816	1.24676	772.70	0.96336	3.28	0
568	18:14:36.84	0.0410	20.53331	21.27	40.70	1.0	0.999222	19.7812	1.24676	772.70	0.96337	3.28	0
569	18:14:37.14	0.0395	20.53394	21.27	40.70	1.0	0.999252	19.7810	1.24672	772.68	0.96334	3.28	0
570	18:14:37.44	0.0385	20.53422	21.27	40.70	1.0	0.999270	19.7817	1.24676	772.68	0.96335	3.28	0
571	18:14:37.74	0.0400	20.53373	21.27	40.70	1.0	0.999240	19.7814	1.24676	772.70	0.96336	3.28	0
572	18:14:38.04	0.0420	20.53296	21.27	40.70	1.0	0.999204	19.7814	1.24680	772.70	0.96340	3.28	0
573	18:14:38.34	0.0380	20.53443	21.27	40.70	1.0	0.999276	19.7819	1.24676	772.68	0.96335	3.28	0
574	18:14:38.64	0.0410	20.53324	21.27	40.70	1.0	0.999216	19.7813	1.24676	772.70	0.96338	3.28	0
575	18:14:38.94	0.0400	20.53373	21.27	40.70	1.0	0.999240	19.7813	1.24676	772.68	0.96336	3.28	0
576	18:14:39.24	0.0380	20.53443	21.27	40.66	1.0	0.999276	19.7818	1.24676	772.68	0.96334	3.28	0
577	18:14:39.54	0.0390	20.53415	21.27	40.66	1.0	0.999264	19.7816	1.24676	772.70	0.96335	3.28	0
578	18:14:39.84	0.0420	20.53296	21.27	40.66	1.0	0.999204	19.7819	1.24680	772.72	0.96342	3.28	0
579	18:14:40.14	0.0400	20.53380	21.27	40.66	1.0	0.999246	19.7817	1.24676	772.70	0.96337	3.28	0
580	18:14:40.44	0.0405	20.53352	21.27	40.66	1.0	0.999228	19.7821	1.24680	772.72	0.96341	3.28	0
581	18:14:40.74	0.0405	20.53359	21.27	40.66	1.0	0.999234	19.7816	1.24676	772.70	0.96338	3.28	0
582	18:14:41.04	0.0385	20.53429	21.27	40.66	1.0	0.999270	19.7821	1.24676	772.70	0.96337	3.28	0
583	18:14:41.34	0.0410	20.53338	21.27	40.66	1.0	0.999222	19.7821	1.24680	772.72	0.96341	3.28	0
584	18:14:41.64	0.0385	20.53436	21.27	40.68	1.0	0.999270	19.7826	1.24676	772.70	0.96339	3.28	0
585	18:14:41.94	0.0385	20.53429	21.27	40.68	1.0	0.999270	19.7822	1.24676	772.70	0.96337	3.28	0
586	18:14:42.24	0.0400	20.53380	21.27	40.66	1.0	0.999240	19.7817	1.24676	772.70	0.96338	3.28	0
587	18:14:42.54	0.0405	20.53345	21.27	40.66	1.0	0.999228	19.7814	1.24676	772.70	0.96337	3.28	0
588	18:14:42.84	0.0410	20.53345	21.27	40.66	1.0	0.999222	19.7821	1.24680	772.72	0.96341	3.28	0
589	18:14:43.14	0.0400	20.53366	21.27	40.66	1.0	0.999240	19.7817	1.24676	772.70	0.96338	3.28	0
590	18:14:43.44	0.0395	20.53394	21.27	40.65	1.0	0.999252	19.7821	1.24676	772.70	0.96339	3.28	0
591	18:14:43.74	0.0395	20.53387	21.27	40.65	1.0	0.999246	19.7822	1.24676	772.72	0.96340	3.28	0
592	18:14:44.04	0.0410	20.53338	21.27	40.63	1.0	0.999222	19.7823	1.24680	772.72	0.96343	3.28	0
593	18:14:44.34	0.0405	20.53352	21.27	40.63	1.0	0.999228	19.7828	1.24680	772.72	0.96344	3.28	0
594	18:14:44.64	0.0395	20.53387	21.27	40.63	1.0	0.999246	19.7816	1.24676	772.70	0.96337	3.28	0
595	18:14:44.94	0.0395	20.53394	21.27	40.63	1.0	0.999246	19.7814	1.24676	772.70	0.96335	3.28	0
596	18:14:45.24	0.0405	20.53366	21.27	40.62	1.0	0.999234	19.7818	1.24676	772.70	0.96338	3.28	0
597	18:14:45.54	0.0390	20.53415	21.27	40.62	1.0	0.999258	19.7819	1.24676	772.70	0.96337	3.28	0
598	18:14:45.84	0.0380	20.53450	21.27	40.60	1.0	0.999276	19.7816	1.24676	772.68	0.96334	3.28	0
599	18:14:46.14	0.0400	20.53387	21.27	40.60	1.0	0.999246	19.7824	1.24676	772.72	0.96340	3.28	0
600	18:14:46.44	0.0390	20.53429	21.27	40.60	1.0	0.999264	19.7818	1.24676	772.70	0.96335	3.28	0
601	18:14:46.74	0.0395	20.53408	21.27	40.60	1.0	0.999252	19.7814	1.24676	772.68	0.96335	3.28	0
602	18:14:47.04	0.0400	20.53387	21.27	40.55	1.0	0.999240	19.7822	1.24676	772.72	0.96339	3.28	0
603	18:14:47.34	0.0405	20.53359	21.27	40.55	1.0	0.999228	19.7812	1.24676	772.70	0.96335	3.28	0
604	18:14:47.64	0.0410	20.53345	21.27	40.53	1.0	0.999216	19.7823	1.24680	772.72	0.96341	3.28	0
605	18:14:47.94	0.0390	20.53436	21.27	40.53	1.0	0.999264	19.7822	1.24676	772.70	0.96337	3.28	0
606	18:14:48.24	0.0385	20.53450	21.27	40.53	1.0	0.999270	19.7812	1.24672	772.68	0.96332	3.28	0
607	18:14:48.54	0.0400	20.53387	21.27	40.53	1.0	0.999240	19.7820	1.24676	772.70	0.96338	3.28	0
608	18:14:48.84	0.0415	20.53317	21.27	40.55	1.0	0.999204	19.7822	1.24680	772.72	0.96343	3.28	0
609	18:14:49.14	0.0390	20.53436	21.27	40.55	1.0	0.999264	19.7820	1.24676	772.70	0.96337	3.28	0
610	18:14:49.44	0.0405	20.53359	21.27	40.53	1.0	0.999228	19.7824	1.24680	772.72	0.96342	3.28	0
611	18:14:49.74	0.0390	20.53415	21.27	40.53	1.0	0.999252	19.7826	1.24676	772.72	0.96340	3.28	0
612	18:14:50.04	0.0385	20.53450	21.27	40.53	1.0	0.999270	19.7826	1.24676	772.70	0.96338	3.28	0
613	18:14:50.34	0.0390	20.53429	21.27	40.53	1.0	0.999258	19.7821	1.24676	772.70	0.96337	3.28	0
614	18:14:50.64	0.0390	20.53422	21.27	40.55	1.0	0.999258	19.7818	1.24676	772.70	0.96335	3.28	0
615	18:14:50.94	0.0415	20.53317	21.27	40.55	1.0	0.999204	19.7816	1.24680	772.70	0.96340	3.28	0
616	18:14:51.24	0.0385	20.53443	21.27	40.50	1.0	0.999264	19.7823	1.24676	772.70	0.96337	3.28	0
617	18:14:51.54	0.0405	20.53373	21.27	40.50	1.0	0.999234	19.7824	1.24680	772.72	0.96341	3.28	0
618	18:14:51.84	0.0395	20.53408	21.27	40.50	1.0	0.999246	19.7826	1.24680	772.72	0.96341	3.28	0
619	18:14:52.14	0.0385	20.53443	21.27	40.50	1.0	0.999264	19.7819	1.24676	772.70	0.96335	3.28	0
620	18:14:52.44	0.0385	20.53443	21.27	40.53	1.0	0.999264	19.7824	1.24676	772.70	0.96338	3.28	0
621	18:14:52.74	0.0405	20.53373	21.27	40.53	1.0	0.999228	19.7821	1.24676	772.72	0.96340	3.28	0
622	18:14:53.04	0.0405	20.53366	21.27	40.53	1.0	0.999228	19.7824	1.24680	772.72	0.96341	3.28	0
623	18:14:53.34	0.0385	20.53450	21.27	40.53	1.0	0.999270	19.7820	1.24676	772.70	0.96335	3.28	0
624	18:14:53.64	0.0395	20.53408	21.27	40.53	1.0	0.999246	19.7829	1.24680	772.72	0.96342	3.28	0
625	18:14:53.94	0.0395	20.53408	21.27	40.53	1.0	0.999246	19.7816	1.24676	772.68	0.96335	3.28	0
626	18:14:54.24	0.0390	20.53429	21.27	40.53	1.0	0.999258	19.7814	1.24672	772.70	0.96334	3.28	0
627	18:14:54.54	0.0395	20.53401	21.27	40.53	1.0	0.999246	19.7816	1.24676	772.70	0.96336	3.28	0
628	18:14:54.84	0.0405	20.53373	21.27	40.53	1.0	0.999228	19.7814	1.24676	772.70	0.96336	3.28	0
629	18:14:55.14	0.0385	20.53443	21.27	40.53	1.0	0.999264	19.7824	1.24676	772.70	0.96338	3.28	0
630	18:14:55.44	0.0395	20.53408	21.27	40.53	1.0	0.999252	19.7822	1.24676	772.70	0.96338	3.28	0
631	18:14:55.74	0.0370	20.53499	21.27	40.53	1.0	0.999294	19.7823	1.24676	772.68	0.96335	3.28	0
632	18:14:56.04	0.0385	20.53436	21.27	40.53	1.0	0.999264	19.7820	1.24676	772.70	0.96336	3.28	0
633	18:14:56.34	0.0410	20.53345	21.27	40.53	1.0	0.999222	19.7814	1.24676	772.70	0.96338	3.28	0
634	18:14:56.64	0.0415	20.53331	21.27	40.55	1.0	0.999210	19.7812	1.24676	772.70	0.96337	3.28	0
635	18:14:56.94	0.0360	20.53534	21.27	40.55	1.0	0.999312	19.7825	1.24672	772.68	0.96334	3.28	0
636	18:14:57.24	0.0400	20.53394	21.27	40.53	1.0	0.999240	19.7815	1.24676	772.70	0.96336	3.28	0
637	18:14:57.54	0.0385	20.53443	21.27	40.53	1.0	0.999270	19.7821	1.24676	772.68	0.96336	3.28	0
638	18:14:57.84	0.0400	20.53387	21.27	40.53	1.0	0.999240	19.7816	1.24676	772.70	0.96337	3.28	0
639	18:14:58.14	0.0400	20.53387	21.27	40.53	1.0	0.999240	19.7819	1.24676	772.70	0.96338	3.28	0
640	18:14:58.44	0.0390	20.53422	21.27	40.53	1.0	0.999258	19.7818	1.24676	772.70	0.96336	3.28	0
641	18:14:58.74	0.0400	20.53380	21.27	40.53	1.0	0.999234	19.7820	1.24676	772.70	0.96339	3.28	0
642	18:14:59.04	0.0385	20.53450	21.27	40.55	1.0	0.999270	19.7821	1.24676	772.70	0.96336	3.28	0
643	18:14:59.34	0.0405	20.53366	21.27	40.55	1.0	0.999228	19.7821	1.24680	772.70	0.96340	3.28	0
644	18:14:59.64	0.0390	20.53422	21.27	40.53	1.0	0.999252	19.7823	1.24680	772.70	0.96338	3.28	0
645	18:14:59.94	0.0400	20.53387	21.27	40.53	1.0	0.999240	19.7826	1.24680	772.72	0.96341	3.28	0
646	18:15:00.24	0.0405	20.53366	21.27	40.55	1.0	0.999228	19.7821	1.24676	772.72	0.96340	3.28	0
647	18:15:00.54	0.0400	20.53394	21.27	40.55	1.0	0.999240	19.7819	1.24676	772.70	0.96338	3.28	0
648	18:15:00.84	0.0405	20.53373	21.27	40.53	1.0	0.999234	19.7822	1.24680	772.70	0.96340	3.28	0
649	18:15:01.14	0.0400	20.53387	21.27	40.53	1.0	0.999240	19.7822	1.24676	772.70	0.96340	3.28	0
650	18:15:01.44	0.0390	20.53422	21.27	40.53	1.0	0.999258	19.7824	1.24676	772.70	0.96339	3.28	0
651	18:15:01.74	0.0390	20.53422	21.27	40.53	1.0	0.999258	19.7817	1.24676	772.68	0.96335	3.28	0
652	18:15:02.04	0.0395	20.53408	21.27	40.53	1.0	0.999246	19.7822	1.24676	772.70	0.96338	3.28	0
653	18:15:02.34	0.0380	20.53471	21.27	40.53	1.0	0.999282	19.7824	1.24676	772.70	0.96337	3.28	0
654	18:15:02.64	0.0390	20.53429	21.27	40.60	1.0	0.999264	19.7819	1.24676	772.68	0.96336	3.28	0
655	18:15:02.94	0.0375	20.53471	21.27	40.60	1.0	0.999282	19.7819	1.24676	772.68	0.96334	3.28	0
656	18:15:03.24	0.0395	20.53408	21.27	40.60	1.0	0.999252	19.7812	1.24676	772.68	0.96334	3.28	0
657	18:15:03.54	0.0390	20.53408	21.27	40.60	1.0	0.999252	19.7819	1.24676	772.70	0.96337	3.28	0
658	18:15:03.84	0.0425	20.53289	21.27	40.60	1.0	0.999198	19.7824	1.24680	772.74	0.96345	3.28	0
659	18:15:04.14	0.0390	20.53422	21.27	40.60	1.0	0.999258	19.7824	1.24680	772.70	0.96339	3.28	0
660	18:15:04.44	0.0405	20.53366	21.27	40.60	1.0	0.999234	19.7823	1.24676	772.72	0.96341	3.28	0
661	18:15:04.74	0.0395	20.53401	21.27	40.60	1.0	0.999252	19.7828	1.24680	772.72	0.96342	3.28	0
662	18:15:05.04	0.0405	20.53366	21.27	40.60	1.0	0.999234	19.7816	1.24676	772.70	0.96338	3.28	0
663	18:15:05.34	0.0415	20.53324	21.27	40.60	1.0	0.999210	19.7816	1.24680	772.70	0.96340	3.28	0
664	18:15:05.64	0.0375	20.53485	21.27	40.60	1.0	0.999288	19.7822	1.24676	772.68	0.96335	3.28	0
665	18:15:05.94	0.0400	20.53380	21.27	40.60	1.0	0.999240	19.7819	1.24676	772.70	0.96338	3.28	0
666	18:15:06.24	0.0395	20.53408	21.27	40.60	1.0	0.999252	19.7813	1.24676	772.68	0.96334	3.28	0
667	18:15:06.54	0.0405	20.53352	21.27	40.60	1.0	0.999228	19.7822	1.24680	772.72	0.96341	3.28	0
668	18:15:06.84	0.0395	20.53401	21.27	40.63	1.0	0.999252	19.7814	1.24676	772.68	0.96335	3.28	0
669	18:15:07.14	0.0410	20.53338	21.27	40.63	1.0	0.999222	19.7819	1.24680	772.70	0.96340	3.28	0
670	18:15:07.44	0.0390	20.53415	21.27	40.63	1.0	0.999258	19.7812	1.24676	772.68	0.96334	3.28	0
671	18:15:07.74	0.0385	20.53429	21.27	40.63	1.0	0.999264	19.7810	1.24672	772.68	0.96332	3.28	0
672	18:15:08.04	0.0400	20.53366	21.27	40.66	1.0	0.999234	19.7816	1.24676	772.70	0.96338	3.28	0
673	18:15:08.34	0.0405	20.53352	21.27	40.66	1.0	0.999228	19.7815	1.24676	772.70	0.96338	3.28	0
674	18:15:08.64	0.0410	20.53338	21.27	40.66	1.0	0.999222	19.7822	1.24680	772.72	0.96341	3.28	0
675	18:15:08.94	0.0375	20.53471	21.27	40.66	1.0	0.999288	19.7822	1.24676	772.68	0.96335	3.28	0
676	18:15:09.24	0.0400	20.53366	21.27	40.71	1.0	0.999240	19.7817	1.24676	772.70	0.96338	3.28	0
677	18:15:09.54	0.0380	20.53443	21.27	40.71	1.0	0.999276	19.7816	1.24676	772.68	0.96334	3.28	0
678	18:15:09.84	0.0395	20.53387	21.27	40.70	1.0	0.999252	19.7821	1.24676	772.70	0.96338	3.28	0
679	18:15:10.14	0.0415	20.53317	21.27	40.70	1.0	0.999216	19.7817	1.24680	772.70	0.96340	3.28	0
680	18:15:10.44	0.0405	20.53338	21.27	40.73	1.0	0.999228	19.7815	1.24676	772.70	0.96338	3.28	0
681	18:15:10.74	0.0415	20.53303	21.27	40.73	1.0	0.999210	19.7821	1.24680	772.72	0.96343	3.28	0
682	18:15:11.04	0.0405	20.53345	21.27	40.75	1.0	0.999234	19.7815	1.24676	772.70	0.96338	3.28	0
683	18:15:11.34	0.0370	20.53471	21.27	40.75	1.0	0.999294	19.7819	1.24672	772.68	0.96334	3.28	0
684	18:15:11.64	0.0400	20.53359	21.27	40.73	1.0	0.999234	19.7816	1.24676	772.70	0.96338	3.28	0
685	18:15:11.94	0.0395	20.53380	21.27	40.73	1.0	0.999246	19.7822	1.24680	772.70	0.96340	3.28	0
